1661983440.2198272,0,2,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.2656586,0,2,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.313414,0,2,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.3612373,0,2,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.4089935,0,3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.4567823,0,13,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.5025818,0,16,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.5503714,0,15,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.598161,0,9,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.646947,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.6937401,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.7405343,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.7883236,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.8341246,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.8789248,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.9277103,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983440.9725127,0,6,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.0183115,0,13,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.064109,0,16,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.1118994,0,14,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.159294,0,9,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.2040958,0,1,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.2528815,0,1,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.2996738,0,1,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.3484616,0,1,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.3952546,0,1,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.4410548,0,1,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.48685,0,-1,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.5346427,0,6,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.5824618,0,13,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.6312158,0,16,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.6760187,0,14,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.7238083,0,8,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.7715979,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.8183923,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.8662157,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.9119794,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983441.9598124,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.0075588,0,-8,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.0563438,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.101147,0,7,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.1459923,0,13,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.1927438,0,15,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.24153,0,13,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.2873268,0,7,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.3331263,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.3779275,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.4237268,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.4715166,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.5173151,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.5651379,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.610903,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.6596887,0,7,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.7044914,0,13,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.7523236,0,15,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.800072,0,15,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.8458698,0,7,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.8916671,0,4,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.9394884,0,4,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983442.9852552,0,4,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.0320508,0,4,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.0768523,0,4,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.123646,0,4,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.1704116,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.2182012,0,7,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.2659905,0,13,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.3117886,0,15,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.357588,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.405377,0,6,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.4521828,0,0,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.498965,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.5437994,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.5905619,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.6393476,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.6861413,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.7339327,0,-3,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.77973,0,5,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.825527,0,13,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.873317,0,14,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.9191155,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983443.9669392,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.0127022,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.0605257,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.1082828,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.1557689,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.2015355,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.2483299,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.295122,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.343908,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.3907022,0,12,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.4385338,0,14,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.4842904,0,11,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.5330758,0,5,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.57987,0,-2,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.6276593,0,-2,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.6734579,0,-2,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.7192564,0,-2,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983444.767046,0,-2,-77
time(s),roll_deg,pitch_deg,yall_deg
1661983728.2977326,-39,42,4
time(s),roll_deg,pitch_deg,yall_deg
1661983728.3465183,-39,42,4
time(s),roll_deg,pitch_deg,yall_deg
1661983728.3933115,-39,43,4
time(s),roll_deg,pitch_deg,yall_deg
1661983728.4391117,-39,42,4
time(s),roll_deg,pitch_deg,yall_deg
1661983728.486901,-39,43,4
time(s),roll_deg,pitch_deg,yall_deg
1661983728.5356865,-39,43,4
time(s),roll_deg,pitch_deg,yall_deg
1661983728.58248,-39,43,5
time(s),roll_deg,pitch_deg,yall_deg
1661983728.63027,-39,43,5
time(s),roll_deg,pitch_deg,yall_deg
1661983728.6760683,-39,43,5
time(s),roll_deg,pitch_deg,yall_deg
1661983728.7248557,-38,42,7
time(s),roll_deg,pitch_deg,yall_deg
1661983728.7716477,-33,42,7
time(s),roll_deg,pitch_deg,yall_deg
1661983728.8204334,-24,42,7
time(s),roll_deg,pitch_deg,yall_deg
1661983728.8672268,-12,42,5
time(s),roll_deg,pitch_deg,yall_deg
1661983728.9130251,-3,42,4
time(s),roll_deg,pitch_deg,yall_deg
1661983728.9606986,1,41,2
time(s),roll_deg,pitch_deg,yall_deg
1661983729.0084887,0,41,0
time(s),roll_deg,pitch_deg,yall_deg
1661983729.0573075,-9,41,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983729.1020765,-20,40,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983729.1468813,-34,40,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983729.1936731,-45,40,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983729.242459,-52,39,1
time(s),roll_deg,pitch_deg,yall_deg
1661983729.2882557,-51,39,2
time(s),roll_deg,pitch_deg,yall_deg
1661983729.3340573,-45,39,3
time(s),roll_deg,pitch_deg,yall_deg
1661983729.3798537,-34,39,3
time(s),roll_deg,pitch_deg,yall_deg
1661983729.4256523,-23,39,2
time(s),roll_deg,pitch_deg,yall_deg
1661983729.4734418,-12,39,0
time(s),roll_deg,pitch_deg,yall_deg
1661983729.5212312,-7,38,0
time(s),roll_deg,pitch_deg,yall_deg
1661983729.5690534,-8,38,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983729.614819,-15,38,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983729.6606505,-27,38,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983729.7084076,-39,38,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983729.7571938,-50,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983729.803986,-55,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983729.854763,-53,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983729.9015567,-45,37,2
time(s),roll_deg,pitch_deg,yall_deg
1661983729.9480362,-34,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983729.9958253,-22,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983730.0456054,-13,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983730.0894136,-9,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983730.1381996,-12,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983730.1849928,-20,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983730.2337785,-32,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983730.280572,-44,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983730.325377,-52,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983730.3722012,-55,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983730.4199586,-52,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983730.4689631,-44,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983730.515538,-32,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983730.5613697,-22,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983730.6091259,-13,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983730.655921,-11,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983730.702714,-14,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983730.750502,-23,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983730.796301,-34,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983730.8451195,-45,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983730.8918812,-51,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983730.9406998,-55,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983730.990447,-50,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983731.0352516,-45,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983731.082044,-31,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983731.1308298,-20,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983731.177623,-13,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983731.2264087,-12,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983731.2712116,-16,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983731.3190012,-26,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983731.366824,-38,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983731.41458,-48,36,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983731.4623702,-54,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983731.5081682,-54,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983731.5549955,-49,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983731.6017563,-39,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983731.6505415,-28,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983731.6973352,-18,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983731.7441614,-13,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983731.790923,-13,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983731.8387463,-19,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983731.8855069,-28,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983731.9346013,-40,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983731.9783592,-48,36,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983732.0261493,-54,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983732.0739384,-53,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983732.1217282,-46,36,1
time(s),roll_deg,pitch_deg,yall_deg
1661983732.1685224,-37,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983732.2133248,-26,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983732.2601182,-18,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983732.307907,-13,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983732.3537083,-14,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983732.400501,-20,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983732.4473312,-30,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983732.493093,-41,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983732.5398881,-49,36,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983732.5866816,-53,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983732.635467,-52,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983732.6802692,-46,36,1
time(s),roll_deg,pitch_deg,yall_deg
1661983732.7290568,-35,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983732.7778387,-25,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983732.8236384,-17,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983732.8714268,-14,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983732.9172263,-15,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983732.9626317,-22,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983733.010421,-32,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983733.0582123,-42,36,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983733.1040092,-50,36,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983733.1488123,-53,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983733.1956062,-51,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983733.2443922,-44,36,1
time(s),roll_deg,pitch_deg,yall_deg
1661983733.291184,-34,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983733.340003,-24,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983733.3847735,-17,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983733.4315677,-14,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983733.4783614,-16,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983733.5251553,-24,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983733.570954,-33,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983733.6167521,-43,36,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983733.6655369,-50,36,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983733.7123313,-52,36,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983733.7601526,-49,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983733.8089068,-42,36,1
time(s),roll_deg,pitch_deg,yall_deg
1661983733.8537083,-33,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983733.898512,-24,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983733.946335,-17,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983733.9930954,-15,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983734.0399325,-16,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983734.0846922,-25,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983734.1344733,-35,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983734.17828,-43,36,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983734.2270656,-50,36,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983734.2738595,-52,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983734.320654,-48,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983734.3654566,-41,36,1
time(s),roll_deg,pitch_deg,yall_deg
1661983734.413246,-32,37,1
time(s),roll_deg,pitch_deg,yall_deg
1661983734.4590776,-23,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983734.5068336,-19,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983734.5536304,-15,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983734.599426,-19,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983734.64725,-23,37,-3
time(s),roll_deg,pitch_deg,yall_deg
1661983734.6930146,-36,36,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983734.7408047,-44,36,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983734.7856069,-50,36,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983734.8343923,-51,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983734.880191,-49,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983734.92798,-43,36,1
time(s),roll_deg,pitch_deg,yall_deg
1661983734.9749012,-30,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983735.0207014,-22,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983735.0665321,-17,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983735.1122973,-16,37,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983735.1601183,-20,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983735.207877,-28,37,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983735.2536774,-37,36,-2
time(s),roll_deg,pitch_deg,yall_deg
1661983735.3014634,-45,36,-1
time(s),roll_deg,pitch_deg,yall_deg
1661983735.3493032,-50,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983735.397044,-50,36,0
time(s),roll_deg,pitch_deg,yall_deg
1661983735.443838,-46,36,1
time(s),roll_deg,pitch_deg,yall_deg
1661983735.4886405,-38,36,1
time(s),roll_deg,pitch_deg,yall_deg
1661983735.5344803,-30,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983735.58223,-22,37,0
time(s),roll_deg,pitch_deg,yall_deg
1661983735.6280272,-17,37,0
