5.64812541,-239,0,-4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
5.712386608,-229,-1,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
5.775112391,-101,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
5.838829994,74,1,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
5.902551413,213,1,4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
5.966269255,243,0,4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.02998805,155,0,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.093739986,-5,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.157428026,-125,0,-4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.226125479,-240,0,-4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.289845228,-213,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.353565454,-46,1,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.415293932,116,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.478017092,223,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.540740728,220,0,4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.605456591,113,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.666188955,-42,0,-1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.729908705,-180,0,-4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.793628216,-231,0,-4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.857347488,-166,0,-1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.920072317,-22,1,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
6.982795477,135,0,4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.046513557,223,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.109271765,202,0,4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.171962738,86,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.235682249,-69,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.299400806,-191,0,-4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.36312151,-223,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.426841974,-137,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.49056077,9,1,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.553284645,151,0,4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.616008759,219,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.680810213,176,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.743238926,47,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.805963278,-97,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.868687153,-198,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.932406902,-205,-1,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
7.996126175,-108,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.057852983,37,1,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.121616602,167,0,4
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.185293436,211,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.249011517,148,0,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.312732458,14,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.374460697,-117,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.438181162,-200,-1,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.501899958,-185,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.564623833,-108,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.625357151,63,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.689651251,177,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.752373934,200,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.816127777,125,1,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.879814625,-9,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
8.943534851,-137,-1,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.008247852,-198,-1,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.070973396,-161,0,-1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.134691477,-40,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.199407816,99,-1,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.263127804,187,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.326846838,179,2,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.390540838,86,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.453265667,-48,-1,-1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.518014193,-158,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.580702782,-191,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.642432213,-133,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.706183434,-6,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.769871235,97,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.833590746,188,1,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.897309303,158,1,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
9.961029768,50,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.02474976,-80,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.08846903,-168,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.15218878,-178,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.21690512,-96,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.2796278,33,0,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.34135628,143,1,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.40507555,183,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.46680522,132,0,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.53052354,21,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.59228349,-97,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.65597129,-172,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.72018957,-161,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.78288198,-68,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.84660149,55,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.910321,154,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
10.97404146,176,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.0377605,104,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.10147953,-13,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.16519904,-124,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.23090935,-172,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.29263878,-135,0,-1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.35635686,-31,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.40318489,89,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.48379898,164,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.54751682,154,1,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.61123872,67,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.67495608,-50,0,-1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.738276,-141,0,-3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.80199599,-165,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.86571431,-105,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.92943478,8,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
11.99315453,117,0,3
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.05687428,164,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.12062573,130,0,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.16539645,36,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.2460413,-76,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.30776978,-149,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.37148929,-152,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.4352088,-76,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.49892855,38,0,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.56364369,132,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.62636685,158,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.69008708,106,0,1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.75181556,5,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.81553411,-98,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.87925482,-153,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
12.94297409,-132,0,-1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.00669575,-45,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.07041359,65,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.13413262,142,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.19785237,145,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.26157212,75,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.32529068,-30,0,-1
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.37208414,-119,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.45272946,-150,0,-2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.51445889,-125,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.57718205,-12,0,0
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.64090443,91,0,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.70423222,145,1,2
time_s,roll_deg_s,pitch_deg_s,yaw_deg_s
13.76795197,129,0,1
